latitude,logitude
-4.7125391,-37.3553265
-6.4005677,-38.8571841
-6.3587958,-39.29805899999999
-5.3948028,-40.3091577
-4.9056926,-40.763547
-6.789476899999999,-38.7185133
-4.3220187,-40.7092475
-4.5424805,-40.7172817
-5.810713499999999,-38.3040228
-3.7475743,-39.7827051
-4.6767925,-37.8223524
-3.9717463,-38.52959999999999
-3.6844551,-39.58637239999999
-3.4947131,-39.5803861
-4.561541099999999,-38.9206014
-2.9242369,-39.9129274
-4.529650699999999,-39.6229976
-5.6092555,-38.7629945
-5.460287399999999,-38.462624
-5.8927263,-38.6219897
-4.8378331,-37.7828916
-7.5829954,-39.2812326
-7.6887504,-39.0051611
-2.7973876,-40.5124031
-7.224205400000001,-39.3130162
-6.520597599999999,-39.5245509
-6.7601077,-39.1233913
-5.1467293,-38.0964766
-4.8520576,-39.57467
-3.8682838,-38.6264568
-3.8917126,-38.6841701
-3.1226167,-40.1506974
-3.2248818,-40.6950606
-3.526268,-40.3421014
-7.382949299999999,-38.7716665
-3.5414855,-40.454345
-7.308187999999999,-38.943717
-5.6761173,-39.19530109999999
-3.5698317,-39.9702249
-7.249659599999999,-39.1454133
-5.7419835,-39.62692759999999
-4.790514,-40.0635244
-5.1084431,-38.371994
-3.4670355,-40.6783982
-3.2270469,-40.1258232
-3.9056382,-40.7450185
-4.3037643,-38.9947042
-7.0917903,-39.6796207
-4.7066511,-40.5626139
-5.5374178,-40.7736951
-4.4909023,-38.5978284
-6.242852699999999,-38.9141055
-4.1733126,-38.4637749
-3.918004,-38.603557
-4.2254002,-38.9208831
-3.9807658,-40.6965428
-4.7474946,-37.9618088
-4.1477283,-38.845996
-3.4104618,-39.03015329999999
-3.43766,-39.1482338
-6.2135387,-40.69657249999999
-4.1000156,-39.2391707
-5.4542087,-39.716378
-7.829928400000001,-39.0722015
-3.7918801,-39.2709336
-6.043627499999999,-38.460721
-4.0304585,-38.3036892
-5.8036204,-39.41709549999999
-4.2448936,-40.6446312
-4.7443818,-40.9250422
-7.5343791,-39.116867
-7.0907724,-40.0273072
-5.7234148,-38.1539198
-5.845551599999999,-40.703691
-4.9684385,-39.0161259
-6.2525243,-39.19886169999999
-5.198336299999999,-39.295501
-5.0728291,-37.9894863
-4.2238924,-38.730315
-4.1431403,-40.5815662
-4.9414188,-37.976262
-6.540717099999999,-39.90627509999999
-7.2828464,-40.4563314
-3.461748,-40.2092243
-7.1856327,-39.7373633
-4.3356427,-40.154881
-4.0449071,-40.8651372
-3.6072866,-38.96838839999999
-5.2695453,-38.2720868
-3.6720473,-39.2394607
-5.5874425,-39.373166
-3.3516499,-40.4650234
-3.6844057,-40.3561823
-5.733074999999999,-39.0099963
-5.2442272,-38.1286561
-4.833037099999999,-40.3213133
-6.6843829,-39.7564522
-6.0032698,-40.2946389
-3.9891072,-39.5790522
-3.730929199999999,-40.9927503
-3.2781386,-39.2684399
-3.5983777,-39.4348641
-3.8532113,-40.9195926
-6.6449038,-38.7008723
-3.6781939,-39.3486883
-3.6210883,-39.50815120000001
-3.314666,-40.5596063
-4.1958609,-40.4733312
-6.7943548,-39.2982103
-3.5679239,-41.0896531
-6.4350539,-36.6408859
-5.5755928,-36.9150235
-5.4999848,-36.5072918
-6.206077400000001,-38.2916969
-6.4156454,-38.0135187
-6.1540613,-37.7648678
-5.291354999999999,-36.7618575
-5.6629336,-36.6008949
-6.215402399999999,-37.8897381
-5.6622482,-37.798869
-4.952417899999999,-37.1278947
-6.1968944,-35.1646949
-5.8632217,-37.3120542
-6.3710195,-35.0050435
-5.079335299999999,-37.6171644
-5.9506853,-35.926106
-5.6928643,-35.82074180000001
-5.9876456,-36.4131798
-5.9868836,-35.5795156
-6.1948045,-35.361521
-5.0623192,-36.050199
-5.7591563,-35.9985244
-6.459389499999999,-37.0972383
-6.2421226,-36.1829784
-6.3791727,-35.1306466
-5.7851722,-37.5597619
-6.555771999999999,-36.5934464
-5.3398292,-36.8323604
-5.6506047,-35.4260885
-6.0458004,-36.346519
-6.383411499999999,-36.2153617
-6.2610021,-38.44320829999999
-6.4120154,-36.7874317
-6.2633779,-36.5158517
-6.0957072,-38.3759707
-5.924287,-35.26639
-6.112170799999999,-38.3067149
-6.9444523,-36.7176632
-6.332096900000001,-35.3107165
-5.705929299999999,-35.3032604
-5.5972271,-37.6973359
-5.6967612,-36.531078
-6.1241045,-36.8139162
-6.0894084,-38.1234469
-6.159618099999999,-37.8416166
-5.0912168,-36.2758139
-6.2663927,-35.2091685
-5.4585653,-37.5221959
-4.9811885,-37.1535123
-5.1075993,-36.3196998
-5.8238461,-35.5518719
-5.5088647,-36.859794
-6.814964199999999,-37.1981872
-5.637669000000001,-36.8705733
-5.8432203,-37.9898423
-6.4263939,-36.2022628
-5.3557128,-36.1281118
-6.0168769,-37.4060009
-6.1584086,-35.6020234
-6.4660325,-35.9465077
-5.6514269,-35.970375
-6.379317599999999,-37.3504698
-6.5853516,-36.7733838
-5.536728999999999,-35.8141034
-6.278083199999999,-37.7968743
-6.318004999999999,-38.2853836
-6.0349454,-37.0183655
-6.270656799999999,-35.3279418
-6.3933985,-35.5961295
-6.1506937,-35.4364594
-6.0027306,-35.8718517
-6.0929879,-36.4748571
-6.1225084,-35.4739096
-5.6978548,-36.2434387
-6.1506788,-36.1169659
-6.116246299999999,-37.8126936
-6.4125774,-38.3878532
-5.8567493,-35.3521828
-5.113342299999999,-36.6355492
-6.4068592,-38.32324089999999
-6.2948477,-38.1628461
-6.089186,-37.9119277
-5.5183996,-35.2589592
-6.0785892,-37.51372020000001
-6.486594699999999,-35.2868486
-6.0671566,-35.3341044
-6.440178599999999,-35.7856451
-5.1919109,-37.3423886
-5.7841695,-35.1999708
-6.0914535,-35.208231
-6.479966999999999,-35.431738
-5.9551462,-37.7066362
-6.705279,-36.9457343
-6.4847978,-38.3125557
-5.7760631,-37.1012799
-5.225960499999999,-35.8401748
-6.688186399999999,-36.6567862
-5.2746466,-35.3825166
-6.4353579,-35.6425554
-6.279187599999999,-35.377839
-6.1085497,-37.6362641
-5.8414595,-35.6940416
-6.112330999999999,-38.2052039
-5.1512996,-35.8775109
-5.5617772,-36.0599581
-5.5207902,-36.3865636
-6.438343499999999,-35.2211619
-5.257192,-36.7184786
-6.2681254,-38.042616
-5.622414399999999,-35.6635068
-6.0237891,-37.9873871
-5.0682266,-36.77994140000001
-6.1047435,-35.7113728
-5.4671102,-35.5557456
-6.1929058,-38.2245533
-6.0728333,-37.71630580000001
-5.9352839,-37.9484374
-6.2636834,-38.31354109999999
-5.811103399999999,-35.8225011
-5.7886149,-38.0604607
-4.8403406,-37.2550857
-5.8812184,-35.9346195
-6.2261856,-36.021248
-5.9577654,-36.655034
-6.7707285,-36.73338930000001
-6.3113798,-35.4784912
-5.0638128,-36.0423148
-6.3424903,-36.0863213
-6.3774859,-37.1860457
-5.999297599999999,-38.170792
-5.792576899999999,-35.3288239
-6.719581499999999,-37.2005356
-6.0742528,-35.2369601
-6.3184577,-35.7125402
-6.450384199999999,-36.8776763
-5.1653551,-35.9374652
-5.124386599999999,-35.6358206
-5.8948671,-35.7628568
-5.8962907,-35.6356
-5.8019756,-36.8834071
-5.972958999999999,-36.0757511
-6.2183435,-36.6822568
-6.0357984,-35.69264
-6.1624323,-35.1229194
-6.416983999999999,-35.7046478
-5.1703997,-37.0402342
-6.6657436,-37.3964048
-6.279313,-35.4958365
-6.1121273,-37.9566273
-5.780816799999999,-37.9580194
-6.1050856,-35.9102803
-5.928286399999999,-38.0446955
-5.622215799999999,-35.5969707
-6.1989646,-35.8017838
-6.4574482,-38.180711
-6.148455299999999,-36.7191367
-6.1868146,-35.0918639
-6.463976499999999,-37.2733139
-5.200110500000001,-35.4590878
-5.8544394,-37.1789339
-5.9897898,-37.815288
-5.6408005,-37.25821910000001
-6.3476003,-35.3750045
-6.3231592,-38.4882131
-6.043906499999999,-35.4306341
-5.9937675,-37.9485771
-6.3148449,-35.0760604
-7.5142159,-37.6411366
-7.0917542,-38.1726641
-7.0390292,-35.6301367
-7.0606165,-35.7634707
-6.9501119,-35.5459379
-7.7432349,-36.0572983
-6.9046229,-36.0099304
-7.436046,-34.9127775
-6.7261171,-38.4495006
-7.569048199999998,-37.0640936
-6.7864358,-38.0833632
-6.8513154,-35.38146589999999
-6.8292972,-35.7595846
-6.5281878,-35.7407564
-6.9685016,-35.702865
-7.123767,-36.9473826
-7.050206200000001,-35.9277016
-7.5468163,-35.7082466
-7.0748855,-36.7302021
-6.6901902,-34.9342394
-6.7544783,-35.63323400000001
-6.6436598,-36.2509179
-7.522975,-35.9995125
-6.7247438,-36.0561695
-7.7535817,-36.3166285
-7.126165,-34.9291973
-6.696870100000001,-35.5357908
-6.1879813,-37.5364356
-6.4535186,-38.5504751
-7.4219014,-38.2176477
-7.263901300000001,-36.2414091
-6.815589600000001,-38.6554636
-6.4455782,-37.9293534
-7.3153167,-38.5163763
-7.4826624,-36.13517119999999
-7.180550299999999,-38.14991
-6.8061837,-35.5993384
-6.349459,-37.4984299
-6.3773465,-37.8240636
-7.513063400000001,-34.9173992
-7.490498499999999,-36.2877792
-7.0402944,-34.8430206
-6.9260229,-38.6741509
-7.1299323,-37.1570888
-6.641818799999999,-35.7927369
-7.2111402,-37.0583551
-6.616719199999999,-35.468969
-6.892143399999999,-38.5586068
-6.9615572,-37.7997369
-7.1020502,-35.325495
-7.888237800000001,-36.82420219999999
-7.2206167,-35.8888328
-6.9219131,-35.1734712
-7.7278521,-36.4933187
-7.0375953,-38.3449865
-6.7827835,-35.8173496
-7.125640499999999,-37.6077984
-6.3478413,-37.7459981
-7.421563399999999,-36.0197473
-7.553612999999999,-38.5039787
-6.9104011,-37.6005909
-7.2607782,-34.9078256
-7.797220999999999,-36.6608972
-7.016019099999999,-37.94640040000001
-7.627261000000001,-36.60514850000001
-7.139832299999999,-35.0866551
-6.866265599999999,-36.3516604
-6.485126699999999,-36.1548259
-6.897666999999999,-35.5251494
-6.914780400000001,-35.2511149
-6.717021600000001,-35.2671514
-7.537275699999999,-38.1983232
-6.630291199999999,-35.9073979
-7.285793399999999,-37.0846218
-6.7386322,-37.5672946
-7.426578800000001,-38.2650091
-6.603512400000001,-35.6259212
-6.6881109,-35.4184973
-7.107524600000001,-37.7153628
-7.017954899999999,-35.8572538
-7.3580733,-35.7841607
-6.4028958,-36.453652
-7.5824201,-35.7911961
-6.8511456,-35.4922577
-7.124163999999999,-35.4250739
-7.247652199999999,-36.4866657
-7.499547000000001,-38.4039358
-7.3861431,-37.51048919999999
-7.289292299999999,-35.6100553
-7.329663300000001,-35.3330235
-7.305380500000001,-38.1531472
-6.8280632,-35.2505891
-7.377377900000001,-35.628455
-6.6151062,-35.2911774
-6.5538513,-37.8077976
-7.118835199999999,-34.8814339
-7.1704988,-35.5916845
-7.069346599999999,-36.5794208
-6.993791799999999,-36.7147505
-7.374628899999999,-35.2398199
-7.5380213,-37.8186684
-6.5908979,-37.91536110000001
-6.6734902,-35.3763596
-7.1569088,-35.8534783
-6.518030299999999,-38.1797063
-7.3751399,-36.944602
-6.6145275,-35.4423141
-6.898430899999999,-34.8712099
-7.257135799999999,-37.4278497
-6.9062527,-37.5217968
-6.8382656,-35.1326671
-7.7062062,-38.1546776
-6.7706221,-35.0160606
-7.054494,-35.3166972
-6.8440694,-38.3479815
-7.1802571,-35.7343804
-6.593119700000001,-35.0573905
-7.1223634,-35.7714028
-6.541881399999999,-37.71446570000001
-7.265133899999999,-37.3426697
-7.3018202,-35.4786171
-7.0873684,-35.9588599
-7.214537900000001,-38.5858456
-7.891559600000001,-37.1238965
-7.0302671,-35.4634857
-7.6413912,-35.5523701
-6.916337,-38.3245379
-6.4554493,-36.2040497
-7.479137400000001,-38.0419481
-6.6782799,-36.4191943
-7.228201200000001,-37.7491479
-6.991134000000001,-36.2440859
-7.620926900000001,-37.1509955
-7.3182619,-36.6556963
-7.1370255,-37.0490988
-7.0263497,-37.2769791
-6.598705499999999,-37.6184245
-7.4278545,-38.0700977
-6.756538,-36.4707385
-7.4026929,-35.1167076
-7.196796399999999,-37.9259885
-6.5099732,-36.3467329
-7.2668738,-35.259954
-6.8682179,-35.6136887
-6.843137899999999,-35.5305937
-6.781136999999999,-35.496836
-7.474863999999999,-34.8103127
-7.0777192,-36.059815
-6.4038568,-38.4961446
-6.5740681,-38.5110721
-6.771290700000001,-37.7977348
-7.6937691,-37.0831182
-7.7362156,-37.9916972
-7.1467643,-35.9622093
-7.3637571,-35.9023681
-7.031893699999999,-37.1496087
-6.9675072,-35.7959769
-6.640819400000001,-35.293655
-6.5414751,-35.6598838
-7.2497961,-35.6631339
-7.1465209,-35.2637139
-7.6926694,-36.1561449
-6.4369179,-37.6509179
-6.807966899999999,-35.0767189
-7.102729999999999,-36.8444364
-7.3555209,-35.4401442
-7.743993000000001,-35.8793254
-6.5332683,-38.0589922
-6.7202715,-38.6397151
-7.626131099999999,-38.5589228
-6.8720934,-36.9234082
-7.550998199999999,-38.3350899
-7.3851571,-37.9869429
-6.4843509,-38.4794135
-7.135889499999999,-34.9662323
-7.085350699999999,-37.4437452
-7.220564099999999,-36.6323424
-6.4913482,-37.4504221
-6.890165199999999,-37.7268552
-7.634995200000001,-36.4329506
-6.815481999999999,-37.9418375
-6.6187181,-38.0948621
-7.3909791,-36.532515
-8.0796574,-36.8479319
-6.9413849,-38.16445119999999
-7.2507799,-38.3014689
-6.847946899999999,-37.3257777
-7.255362000000001,-35.3683326
-7.119618999999999,-38.5012158
-7.740825000000001,-38.0986126
-7.161848399999999,-37.3084783
-6.2132789,-37.3537353
-6.774301599999999,-36.7997978
-7.391235399999998,-36.8079435
-6.926248699999999,-37.0968939
-7.250388199999999,-35.2095872
-7.104487799999999,-35.8667784
-8.152866699999999,-37.0088665
-7.0983569,-35.2301317
-6.934350999999999,-36.4008061
-7.4847522,-36.6621977
-6.686659,-35.4432344
-7.2137528,-38.3698555
-7.185634499999999,-35.6803639
-6.8208527,-35.6404169
-6.752605099999999,-35.44028850000001
-7.1436668,-35.2372024
-6.7580104,-35.6591635
-7.0576409,-36.3642147
-6.7658421,-36.2459424
-6.7599116,-38.2304763
-7.671448799999999,-36.87822
-6.4882484,-35.637434
-7.210861100000001,-36.8244027
-7.635629900000001,-37.8793465
-7.221290399999999,-37.2523252
-6.940154,-36.6273402
-6.5791696,-38.5976065
-6.517092799999999,-38.4066042
-7.6963786,-35.6653832
-6.7712726,-36.9908576
-6.544300199999999,-38.2773406
-8.0760493,-37.0975589
-7.9054787,-34.9049499
-7.748041,-37.634654
-8.5164251,-41.0082307
-8.4555101,-35.9444805
-8.7081827,-35.5216105
-9.1125747,-37.1206034
-8.4662072,-36.775564
-7.5976411,-35.2308917
-8.488021999999999,-36.0597471
-8.3748772,-35.4551341
-8.889732,-36.2851366
-7.789089300000001,-35.0922464
-7.576559999999999,-40.49763240000001
-8.4176445,-37.0585205
-8.419986699999999,-35.6617971
-8.8120471,-35.1995417
-8.623093899999999,-35.8419105
-8.7509143,-38.962678
-8.3338176,-36.41849
-8.2728764,-38.0365971
-8.2347702,-35.7529443
-7.778834499999999,-39.9385694
-9.1698778,-36.6804792
-7.799338199999998,-35.5853792
-8.473824,-35.7284097
-9.0297885,-36.5664391
-7.347278299999999,-37.286999
-8.1405443,-36.371496
-7.724352400000001,-35.3266987
-8.6209736,-37.1572168
-8.2869133,-35.0372522
-8.5135449,-39.3096454
-8.4892074,-36.2375424
-8.7757145,-36.6241038
-8.7413555,-36.3368329
-7.9397395,-38.1520028
-8.0232973,-34.9944969
-8.3633306,-35.7628861
-7.4086997,-35.2748844
-8.8814424,-36.1923642
-8.737928,-36.6260729
-7.806106,-37.79403509999999
-8.3201971,-38.7421711
-7.8435039,-35.2502744
-8.2822979,-35.9715362
-7.744447,-35.7243918
-8.6679731,-35.721818
-7.721133200000001,-39.2370192
-7.997888,-35.2133083
-8.239224499999999,-35.4611955
-7.585751900000001,-35.1007577
-9.128796200000002,-36.32804429999999
-8.4736453,-35.542239
-8.0045362,-35.6992162
-8.608809599999999,-35.9497925
-8.0861684,-37.6402644
-8.445702899999999,-40.7663881
-8.363746299999999,-35.2366405
-7.513492100000001,-39.7233224
-7.9499472,-35.3872906
-3.844797615405311,-32.42689168991757
-7.4489795,-35.2443184
-7.8638811,-37.9749309
-8.6007278,-38.5775531
-7.943475899999999,-35.9215633
-8.585368299999999,-35.3871635
-8.8908798,-36.4964777
-8.0018511,-35.29279100000001
-7.5630584,-35.0131838
-7.715211200000001,-39.6158024
-8.204659,-35.5706394
-9.043243499999999,-36.8476268
-8.534382599999999,-37.6952214
-8.5794599,-36.1780894
-7.842699699999999,-34.9074381
-7.835182199999999,-37.5140815
-8.900959499999999,-37.8245674
-7.676448399999999,-37.4591679
-8.4001702,-35.0635577
-7.652817700000001,-40.1491036
-8.7276996,-38.6846034
-8.9468383,-37.4231828
-7.7434538,-34.827182
-7.4098449,-35.1101829
-7.379253500000001,-37.1893341
-7.7761318,-34.8995726
-7.664765399999999,-35.10086709999999
-8.1632675,-34.9250303
-8.7283711,-35.7963892
-7.9857494,-36.4978511
-9.1846745,-38.2689595
-7.859410700000001,-35.5915051
-8.6257883,-35.5249326
-8.7073266,-36.4889575
-8.7104547,-36.4171898
-8.7192058,-36.1364552
-7.8436356,-35.3108012
-7.927475299999999,-35.2952913
-9.1227967,-36.4567798
-8.6561319,-35.9055133
-8.9926234,-40.2715293
-8.660935,-36.32352789999999
-7.8772293,-35.4450876
-7.555702800000001,-35.4501983
-7.6872155,-35.5091051
-8.9622425,-37.6256932
-8.783486,-35.8122961
-8.1196331,-38.7292909
-8.1183894,-35.1008129
-7.7417347,-35.2251334
-7.9920228,-34.8422297
-7.749416699999999,-35.6043584
-8.6189308,-39.6006982
-7.8846259,-40.08517
-8.6789725,-35.5838367
-9.0043019,-36.3264897
-8.663278799999999,-36.0056997
-8.9191712,-36.6552361
-8.0913241,-39.5778258
-7.9800193,-35.5809352
-7.8990984,-35.1731826
-7.918524799999999,-34.8209607
-8.5001014,-36.9482205
-8.3584116,-36.6981284
-8.9816261,-38.2186764
-9.3994615,-40.50246610000001
-8.1862551,-36.7023447
-8.141433,-35.3964113
-8.3266554,-35.3532827
-8.826853,-36.0114231
-7.7189546,-37.8456649
-8.0578381,-34.8828969
-8.1358177,-35.8545744
-8.5135139,-35.3747515
-8.6595747,-35.1535458
-8.327547400000002,-35.7093484
-7.940870700000001,-35.6333274
-8.0723296,-39.126417
-8.9759346,-36.6911202
-8.3615107,-36.5629782
-8.2398399,-40.3338782
-7.820183800000001,-38.153132
-7.950588699999999,-36.204105
-8.161,-40.6137703
-8.8024598,-39.8253203
-7.833330399999999,-35.8809032
-7.377023799999999,-37.4803804
-8.8073594,-35.9334922
-8.5223818,-36.4440741
-8.3276266,-36.137065
-8.8752206,-36.3661891
-8.430864099999999,-35.8109374
-8.889756799999999,-35.151541
-7.863609999999999,-38.7590718
-7.4721749,-37.2761721
-7.994519899999998,-35.04216220000001
-7.5910756,-35.4864374
-7.982044500000001,-38.2897492
-7.947629999999999,-39.2961842
-8.0729057,-37.2660191
-8.592613499999999,-35.1147634
-7.6254302,-39.5524136
-7.6004086,-37.6527845
-7.8415,-35.7607405
-7.591174000000001,-37.5398266
-8.316678,-36.2916371
-9.1052044,-38.1498828
-8.757868199999999,-35.1050979
-7.902388299999999,-36.0478302
-9.0579225,-36.6282962
-8.229922199999999,-39.3800725
-7.511157,-35.3179262
-8.0074506,-36.0609315
-7.803135099999999,-35.2372257
-7.7604392,-40.2642239
-7.835734100000001,-38.1042449
-8.7523275,-37.3409079
-7.600904300000001,-37.3097147
-8.576490399999999,-36.874877
-7.930237699999999,-38.9685435
-7.7738817,-35.8498342
-7.905232499999999,-35.9882681
-7.658443999999999,-35.3222491
-8.1169364,-35.2970883
-8.8076457,-35.6280113
-9.2646986,-37.941373
-9.6826749,-36.3042456
-9.7555596,-36.6639697
-9.512336399999999,-36.0088955
-9.4031843,-35.5086882
-9.8306132,-35.8872095
-9.672049900000001,-37.1264972
-9.571415,-36.491952
-9.8282305,-37.2796999
-9.6412746,-36.2167088
-9.2478281,-36.01242209999999
-9.3994992,-36.9904045
-9.3929574,-36.1539806
-9.716667,-36.616667
-9.783117599999999,-36.3508
-9.9558187,-36.7929475
-9.116076099999999,-37.603661
-9.410624,-36.0810361
-9.4839439,-37.3748574
-9.256516300000001,-36.2964607
-9.6325553,-36.5809891
-8.911065599999999,-35.7216919
-9.6390096,-35.8023505
-10.1249995,-36.1761498
-9.617722,-36.7666657
-9.3898127,-38.00058689999999
-9.3884443,-37.0898013
-9.3906385,-36.7569941
-9.9011107,-36.6764098
-10.2927889,-36.3069449
-9.2771527,-35.7236252
-9.8831055,-36.8283128
-8.9716366,-35.92779600000001
-9.537613799999999,-36.6305904
-10.1278885,-36.6565265
-9.222779599999999,-37.7479373
-9.6358556,-37.2052762
-8.839551199999999,-35.4588035
-9.0883326,-35.2574319
-9.658783,-37.0007573
-10.0107105,-36.0258973
-9.137691,-35.751974
-8.9425401,-35.5539912
-9.920779399999999,-36.4739345
-9.8305065,-36.7363584
-9.7381826,-36.5020858
-9.6660417,-35.7352167
-9.5316028,-36.9853287
-9.0127163,-35.22139540000001
-9.2321001,-37.34932939999999
-9.7115387,-35.8956545
-9.578822899999999,-36.3065044
-9.4468101,-36.388814
-9.1186926,-37.7314052
-9.158473800000001,-35.5329136
-9.392407799999999,-35.8392103
-9.3082598,-36.8665692
-9.6038976,-37.24847159999999
-9.3096345,-35.9423155
-8.9420234,-35.6644145
-9.5321613,-37.2948615
-9.502329,-37.8317854
-10.0573276,-36.8144444
-9.5186552,-37.1900981
-9.1622013,-37.3587137
-9.6718464,-37.3293225
-9.4214384,-36.6235083
-9.7493777,-37.4351721
-9.255543,-38.0026947
-9.4643348,-35.5521395
-9.242953199999999,-35.4899368
-9.371556799999999,-36.3739303
-10.2889626,-36.5839256
-10.405923,-36.431617
-9.5980818,-35.9567771
-9.4753289,-36.2874211
-9.6112521,-37.7616537
-9.3061705,-37.2855048
-9.0510437,-35.3996839
-9.161716499999999,-35.297779
-10.185719,-36.835574
-9.3202559,-36.4738064
-9.4779045,-35.8355099
-9.8339105,-35.9772602
-9.602553,-35.8233997
-9.3675037,-37.2485575
-9.1703277,-36.2230849
-10.1266545,-36.8984595
-9.0107631,-36.0581148
-9.5567523,-37.3803478
-9.3187647,-35.561035
-9.782533899999999,-36.1020543
-9.2670672,-35.373503
-9.9313395,-36.5547687
-9.5716038,-35.8249956
-9.4663793,-37.4558766
-9.5349944,-36.4328486
-9.6455708,-36.4963929
-9.9061959,-36.359998
-9.971165899999999,-37.0036464
-9.157435699999999,-36.0323426
-9.3739864,-36.2421535
-10.130073,-36.9266777
-10.2837869,-37.0192857
-10.9265404,-37.0731147
-11.2643612,-37.6179801
-10.7593596,-37.314333
-10.9078755,-37.0267078
-11.1462231,-37.620076
-10.4271714,-36.4657781
-10.7478926,-37.4969392
-10.1373369,-36.9715539
-9.661752,-37.7913506
-10.4546371,-37.0185617
-10.3561041,-37.7022384
-10.6470428,-36.9836316
-10.2504422,-36.8822887
-11.4759873,-37.7551681
-10.354841,-37.1836221
-10.6780971,-37.1517122
-11.2699136,-37.4387162
-10.2615685,-37.311349
-10.5497396,-37.533596
-9.9695359,-37.0826107
-10.6830403,-36.9840233
-10.2308476,-37.1953563
-10.4361232,-36.5365123
-11.519414,-37.5130816
-10.6865104,-37.4280276
-11.2750411,-37.7879303
-10.1269645,-37.1031578
-10.9989957,-37.3129484
-10.5902128,-36.9434109
-10.3461973,-36.7988801
-10.9167572,-37.6691776
-10.7969929,-37.1660889
-10.6662311,-37.5401997
-10.3432617,-36.9191654
-10.6578609,-37.3059916
-10.7381787,-37.0821718
-10.5795701,-37.3426541
-10.0263148,-37.5604517
-10.4241703,-36.9569116
-10.315942,-36.5764419
-10.3979416,-37.4538531
-10.2156554,-37.4212807
-10.4918433,-37.1934825
-10.0776919,-37.0570356
-10.8876952,-37.1472998
-10.4507024,-36.6468767
-10.6195961,-37.6876235
-11.1952435,-37.6681145
-10.5685876,-37.7227079
-10.7366514,-36.8532764
-9.806242,-37.68573930000001
-10.711749,-38.1770796
-9.9197408,-37.27575849999999
-10.2122281,-36.8371852
-11.0705947,-37.7267642
-10.7327144,-37.1870498
-10.5402995,-37.4363111
-10.6975387,-37.03432
-11.0270346,-37.4770154
-11.3526411,-37.4484851
-10.2913798,-36.6074181
-10.6437995,-37.1934866
-10.7892016,-37.0542656
-11.0122334,-37.2059343
-10.7902917,-37.56835520000001
-15.9608504,-44.8538241
-10.388401,-37.3814435
-10.739106,-37.8090791
-10.6054578,-37.1134782
-10.2088041,-36.8837042
-11.1851883,-38.0005207
-11.3741919,-37.8406465
-11.3811323,-37.6618281
-13.2500504,-41.6648707
-8.722682899999999,-39.1144178
-11.661242,-38.0188963
-10.5356557,-38.114479
-11.8688123,-38.7624099
-13.4184311,-42.1396698
-14.1290894,-39.888238
-12.1339689,-38.4211223
-17.527858,-39.1931634
-14.7055912,-39.6367754
-13.0297377,-39.6020802
-12.3961566,-38.7586257
-11.4536523,-41.4370771
-14.6126249,-41.1380494
-12.806563,-41.3302397
-10.3447455,-39.8311312
-12.0004736,-44.6254642
-12.1519678,-39.244681
-10.4120864,-38.3313371
-12.436436,-39.1196004
-10.5731552,-40.2753448
-11.660468,-38.0803409
-13.8554951,-39.7443567
-14.4280922,-41.46398000000001
-12.2114079,-38.2035391
-11.3373407,-38.9632091
-12.0882066,-38.4978023
-15.2626657,-39.4141123
-13.0778083,-39.0008944
-14.3168556,-39.324766
-12.309419,-44.5380461
-11.9600827,-40.1679247
-10.5835958,-38.6125724
-11.0897262,-43.1391246
-13.6271035,-41.32904690000001
-14.8659489,-40.5778538
-11.8050067,-42.059284
-14.207314,-39.6039871
-12.1477483,-44.9953475
-11.7632388,-41.9091635
-11.5304591,-39.0791716
-14.8086073,-39.4730657
-15.8612314,-38.8798207
-15.0410983,-41.2633764
-11.622673,-38.8066816
-14.3651348,-40.207606
-12.6595387,-40.6050481
-13.2521817,-43.4172003
-14.3759915,-40.5059587
-12.7099665,-41.82849090000001
-11.9672207,-41.2650361
-12.8211547,-42.73121159999999
-13.3814585,-42.52262
-13.1037493,-39.7948949
-12.483713,-43.9614331
-12.0005441,-42.6262858
-14.2053746,-41.66515709999999
-14.9567483,-39.3016915
-10.7141179,-43.6310085
-14.9781116,-40.4090852
-12.5367141,-39.1903721
-12.5035246,-38.7628086
-14.4974525,-42.22364770000001
-11.0897642,-40.4329097
-14.337029,-40.9094716
-14.0649459,-42.4858945
-11.6919598,-41.4683731
-13.4849,-39.0452202
-11.0207966,-40.3045187
-15.4201038,-39.49640369999999
-12.7001932,-38.325345
-13.944341,-39.104571
-9.5168096,-43.0093827
-10.5085768,-40.322471
-13.0701018,-44.200657
-11.684545,-41.76967579999999
-15.6773461,-38.9451874
-11.8078213,-39.11935649999999
-12.6725892,-38.54317899999999
-14.411674,-42.86798659999999
-15.5053557,-41.2352742
-10.6678189,-39.4964517
-9.8964385,-39.0294089
-11.6680612,-39.8373617
-11.3795185,-40.0115628
-14.7244929,-41.2598571
-17.7336523,-39.265271
-11.9421563,-37.9494488
-14.3025039,-43.7677492
-9.1747123,-40.9755368
-12.7630815,-39.4297707
-12.3146577,-44.8623005
-12.3550864,-38.3756352
-13.329742,-42.2912595
-22.7794347,-43.4101143
-8.9784194,-39.101366
-10.5935926,-38.3852286
-11.0997168,-38.5145545
-14.6403294,-39.5507893
-14.1776196,-44.5423148
-12.5022309,-39.001269
-12.7794244,-39.1699776
-11.5634718,-39.2838986
-12.3305286,-38.7670993
-11.8122779,-37.6087238
-14.9026831,-41.9722144
-13.7620621,-41.0431004
